user_id,avg_posts_per_day,posting_time_std,engagement_burst_score,followers_following_ratio,avg_comment_length,unique_words_ratio,account_age_days,profile_completeness,night_activity_ratio,label,bot_probability,authenticity_score,risk_label
BOT_109,61.54698647431895,0.2734446858936538,0.9044508166671787,0.1519332394565107,8.33342602371861,0.1310017871906766,23,0.4868506461036682,0.9024854455800708,1,0.82,18.000000000000004,Bot
USER_130,2.267226540034085,7.978155547494417,0.3326073332448894,0.6939504902674583,51.40929346617265,0.8702547606091593,2518,0.8431051074973698,0.2136023883594488,0,0.41,59.00000000000001,Suspicious
BOT_77,61.10669776011356,0.1442166778980691,0.8193566797137225,0.0249134859104326,9.879963339404318,0.1462957250664899,18,0.410244740370131,0.7498211548080486,1,0.82,18.000000000000004,Bot
BOT_84,96.64734825734934,1.496634983227383,0.9788127967382758,0.2211747392990449,3.938151774195927,0.1981678280322331,104,0.3538329670201215,0.6101791039623004,1,0.82,18.000000000000004,Bot
BOT_286,119.83970271986902,0.2441403234064614,0.8958238323555624,0.2094868594672358,4.565554224483298,0.1455004523250811,14,0.2355442597355006,0.6535313451998772,1,0.82,18.000000000000004,Bot
BOT_82,99.63470372789736,1.2949914088817795,0.7512662762170197,0.0409134934087938,6.036838151382227,0.139171450277926,136,0.4171417676135357,0.738350984295143,1,0.82,18.000000000000004,Bot
USER_691,2.981001933142778,3.7462473487073695,0.1660582615970983,2.066233799647942,16.331856275918717,0.716625466154514,892,0.8470907696247177,0.2074516637440783,0,0.41,59.00000000000001,Suspicious
USER_489,9.23093797463703,7.093701147420254,0.1152738103838117,3.392498360659676,16.469030848335045,0.6830141328732576,2603,0.8063783514101693,0.0756607206477992,0,0.3,70.0,Organic
USER_594,7.735202682991658,4.54234140744742,0.0731253554156903,2.2514387838054746,13.64492259358275,0.7725417064299451,574,0.8591348154432905,0.2988038350146745,0,0.41,59.00000000000001,Suspicious
USER_98,5.6616447494132105,3.650403349144735,0.2001114140831041,4.342742969638338,56.38728665377037,0.5616592455376461,2691,0.7876709984371086,0.0849889583993106,0,0.39,61.0,Organic
USER_23,9.694427546158096,7.541142443501615,0.3909119730265789,2.8057676932944795,20.548494530997523,0.7052493568486897,2374,0.9762559996744457,0.0415957587339911,0,0.3,70.0,Organic
USER_219,2.066523612383364,4.631269590205734,0.1434486327814365,4.826978294619048,19.329504843658377,0.7690473320605556,212,0.6186739279597094,0.200823619276093,0,0.43,57.00000000000001,Suspicious
USER_616,3.0012517427335323,3.601937893945445,0.2042281634914014,2.797070591058986,15.05828098065516,0.9036308246631252,1061,0.9605036831186252,0.0826340039371527,0,0.3,70.0,Organic
USER_622,3.107830338337007,5.732292708640622,0.3809547009594898,4.751183217526168,21.78412672879425,0.7815821942269774,621,0.9727650930389824,0.2155811222070587,0,0.3,70.0,Organic
BOT_5,73.3991780504304,1.954118950978816,0.8382336304098177,0.2688747962123227,7.933666760270139,0.109823417134535,110,0.1087293587101958,0.7687312714155325,1,0.82,18.000000000000004,Bot
USER_431,7.640964863511455,3.0343898110982463,0.1638691477170076,2.328874414583084,53.67671321226073,0.7474129758002732,544,0.9526869225581585,0.1145940136388837,0,0.41,59.00000000000001,Suspicious
USER_165,5.009874748677018,5.442478163299526,0.1307764097346701,2.131258930391809,55.59092847697235,0.9218402648324888,321,0.7589165171783623,0.1184970811647097,0,0.54,46.0,Suspicious
BOT_97,114.13115275378244,0.9150886520125348,0.8743714664267837,0.0496774029664988,1.9411105630096024,0.0619129053483479,50,0.1562846112195033,0.8753096943120948,1,0.82,18.000000000000004,Bot
BOT_266,154.5523611492902,0.8452636856894914,0.7465720737792138,0.2513189116077451,9.794567657991855,0.1606035616081699,57,0.1283728864535094,0.8591269783962113,1,0.82,18.000000000000004,Bot
USER_57,6.803493436200824,4.093578064989637,0.1297317509406072,0.5314201784615665,44.361717173034144,0.5264129469543013,1914,0.8244600849740698,0.0316540939203603,0,0.5,50.0,Suspicious
USER_568,3.6026870166635483,6.657431798515579,0.1213542174516532,2.6835370509441026,10.848456465773324,0.6165937772108081,2770,0.7962454303592796,0.2220939092531854,0,0.39,61.0,Organic
USER_498,3.178198719827895,5.289644972170139,0.1886597963002381,1.4844726878489585,56.329269160919054,0.8820477932894397,302,0.7806555982075352,0.1612250815799421,0,0.54,46.0,Suspicious
USER_80,5.176856435081535,4.626453091808739,0.3715438199382262,1.839426249057262,23.733293489395276,0.9687405861995524,1006,0.867844502615007,0.0595628576604604,0,0.41,59.00000000000001,Suspicious
USER_331,7.831047542697379,6.802878212276411,0.2352001853718514,3.305208046819582,18.18081020691381,0.7976384205520273,643,0.8677541694679476,0.1592577102865427,0,0.3,70.0,Organic
USER_81,9.671493167988295,7.504804478452339,0.1327886018943382,1.841297905265019,33.72174570735871,0.845963681633296,476,0.9882672111175482,0.148448536986426,0,0.41,59.00000000000001,Suspicious
USER_190,9.641220439649024,3.150130026646964,0.385391978989731,1.8845559026507683,42.77549859230563,0.8889547033742684,1510,0.7140977369227066,0.1688490711643808,0,0.54,46.0,Suspicious
BOT_118,183.88384977349668,1.3777850665463731,0.7372891670456634,0.2754916063005321,1.7346698382753063,0.1336675126055037,136,0.1050430079903036,0.930682943896595,1,0.82,18.000000000000004,Bot
USER_600,7.245546314591412,7.8917739352842835,0.0436054462563714,4.829263245236082,35.09347655122519,0.9118722309561498,909,0.9413385990434896,0.0831076346608872,0,0.3,70.0,Organic
BOT_250,94.16733381043784,1.0883106521127874,0.7201229432165283,0.21542526324736,5.474572876075846,0.1302965197178887,93,0.277352005751675,0.6291607341471613,1,0.82,18.000000000000004,Bot
USER_223,9.939295138806676,4.28231530508383,0.0227525591110586,4.592968128554623,39.38992246858424,0.5841182895542459,2069,0.8815746668138061,0.2393407116625823,0,0.39,61.0,Organic
BOT_9,156.21088666940682,0.614581277397941,0.9071184485888096,0.1201107983685074,9.9741205014194,0.1647324892313192,28,0.4747289848132368,0.8431620856362815,1,0.82,18.000000000000004,Bot
BOT_196,158.8933518305359,1.208946612516657,0.9796354847450836,0.0739410006303508,4.877987712956253,0.053871786042423,150,0.4643080646575661,0.957236082078166,1,0.82,18.000000000000004,Bot
USER_303,7.677066942628436,5.78392455464094,0.2888264256815141,0.6867379647945786,19.41512624585532,0.6927762507458346,2533,0.900267605712662,0.1393748293317738,0,0.41,59.00000000000001,Suspicious
BOT_81,143.4947190241337,1.4238006141918862,0.7773708481134819,0.2335645390862883,7.322184734896935,0.1086358993858272,126,0.2148551832338302,0.9560388140735232,1,0.82,18.000000000000004,Bot
USER_483,9.793062589950493,5.661459379757272,0.1952710701243256,3.823457240286336,55.74210749258273,0.5587509201061867,328,0.6083638049340939,0.0863802282279657,0,0.52,48.0,Suspicious
USER_287,2.150801211001758,3.706117716865747,0.0322461620678407,2.271359841248489,24.740861917338343,0.8421045375942433,1568,0.7588747545268515,0.1815304866711452,0,0.54,46.0,Suspicious
USER_497,6.73919422206342,6.460056279733274,0.0697637068445998,4.764587796789258,30.31661154818839,0.9347705844296093,1776,0.8910317288539775,0.1279218169475918,0,0.3,70.0,Organic
BOT_239,76.56660191105735,0.3454028887878404,0.8896792863758591,0.1817982575512601,7.060891899924256,0.112119462879339,94,0.3676801051752314,0.9232940840036888,1,0.82,18.000000000000004,Bot
BOT_290,54.57503749085741,0.3637716280338793,0.9166800795566976,0.0295316744259437,3.1378971778689477,0.0725253501225562,144,0.2173955292832486,0.7270347181044466,1,0.82,18.000000000000004,Bot
BOT_211,153.78427965390398,0.8946617689521758,0.9516694259337802,0.0750877658326315,2.007276574579551,0.0592024440666002,63,0.1049616145109259,0.921774883071802,1,0.82,18.000000000000004,Bot
USER_417,2.7909292506349312,3.7523613550299872,0.2710183220735103,3.016481592958061,59.811224652231935,0.7773102456055725,457,0.7204925179175633,0.1248651093096943,0,0.43,57.00000000000001,Suspicious
USER_59,7.41886194954356,4.323175134626787,0.2376967309234389,1.5563948977623707,13.045277161759136,0.5272546387068597,747,0.7301673122730431,0.1982182179327454,0,0.63,37.0,Suspicious
USER_149,6.678296112062471,6.179701634133554,0.2195491206170399,0.810666216101187,23.177573974838893,0.5783064074463249,256,0.7988669122870743,0.0864456407332209,0,0.5,50.0,Suspicious
BOT_227,108.96465870001408,0.6194734366683418,0.8040859605688683,0.1284514317905026,9.566306068809151,0.1995045280779465,75,0.4178313114800761,0.863416206268022,1,0.82,18.000000000000004,Bot
USER_650,1.1631163694115676,5.916261961562784,0.3314835935272026,3.627365599046642,38.63862548685545,0.642593298005024,1931,0.9686906677806646,0.0431062875552638,0,0.39,61.0,Organic
USER_646,9.061072998569008,3.196959168464097,0.2881535994345783,2.7424986273240672,51.597077084402606,0.6434233228235999,235,0.6646550775138367,0.1492948663515654,0,0.52,48.0,Suspicious
USER_496,6.519625163986412,3.263826289298013,0.3765896950024262,1.3129589359008644,18.228302921466742,0.6541760608380993,1783,0.7647409132577988,0.0470288842797883,0,0.63,37.0,Suspicious
USER_201,6.085767812074806,7.262737106229853,0.2551096567382366,1.2480321292324643,31.065044081668237,0.6387614024511963,1666,0.8190464402614989,0.0377407009038153,0,0.5,50.0,Suspicious
USER_164,2.491748018381404,5.679675394260591,0.3249895284176687,3.632359377051676,59.12412903006239,0.6822832137599322,1916,0.6437423612437915,0.2620174373727658,0,0.43,57.00000000000001,Suspicious
USER_62,3.5866863681902177,6.8901262157232654,0.2301436692516394,4.2238566227921766,30.45912937292443,0.7635038122907669,2386,0.7145036141532732,0.0156137516268394,0,0.43,57.00000000000001,Suspicious
USER_168,8.592846976466413,5.863036164410112,0.2690029050694597,2.6106833638316926,28.11467450001024,0.7813277114513713,2579,0.9444454080245702,0.1133390471728234,0,0.32,68.0,Organic
USER_635,8.834742696424458,3.815095569074431,0.3492172588060813,2.5247465342098683,50.73125280129586,0.9964160658409876,217,0.725973290983573,0.1236280828897617,0,0.54,46.0,Suspicious
USER_128,3.0284314120608924,5.638387331108475,0.0538305068416431,4.791346735233603,42.47780033784809,0.547424596626578,1342,0.948533436936113,0.2385218643543492,0,0.39,61.0,Organic
BOT_7,179.92642186624028,0.7136172985883673,0.8092809583144226,0.109127031992384,5.013124357390735,0.1300403820090317,143,0.4853577736854202,0.963044401022622,1,0.82,18.000000000000004,Bot
BOT_155,86.30829072672506,1.0359876981526324,0.9382075567810888,0.1117064264809959,8.860809142734945,0.1905436734546594,56,0.3704710248301736,0.7902184149947307,1,0.82,18.000000000000004,Bot
USER_241,1.916233146545832,3.720393930065998,0.0647692026528854,2.526576736013568,16.30550708393125,0.9603854248180376,2806,0.6220626362407141,0.1095281760695417,0,0.54,46.0,Suspicious
USER_140,4.106729876447894,4.865613092111918,0.1426384703944822,2.041659872650093,40.518802989084605,0.5090405461028427,1955,0.9346480841470632,0.0156806002684789,0,0.5,50.0,Suspicious
USER_182,6.342048418409074,4.056159157364656,0.074655975919073,0.8626136552893111,33.89336774565679,0.9406253408409448,1840,0.8426757292791544,0.0916240495628254,0,0.41,59.00000000000001,Suspicious
USER_122,8.066705888335676,4.946152358458942,0.0064973772837814,0.8935092580994846,15.215654367594109,0.9215724325148726,1857,0.8603311801957312,0.0962806314958321,0,0.41,59.00000000000001,Suspicious
USER_478,9.618229135754357,3.3361709004528057,0.2779812477372191,3.653637881007832,39.31177493903808,0.6508311208155744,192,0.6461204361356198,0.0460094482247236,0,0.52,48.0,Suspicious
USER_649,4.773444950494199,3.1432621378882724,0.1843593352826327,2.947041816762861,34.59640120195647,0.5820317941326676,2296,0.6614997248411673,0.0976510014378406,0,0.52,48.0,Suspicious
USER_34,5.503610311391811,4.011270902622675,0.2256927266738144,0.6753103085680889,41.011742448056026,0.7436874039606225,1357,0.8817974545646738,0.1895324530958266,0,0.41,59.00000000000001,Suspicious
USER_276,8.522433351194644,3.982096079360087,0.3212047526105282,3.963859802856892,42.29639465115197,0.7824763038262366,1883,0.8320914128796567,0.2126030159896521,0,0.3,70.0,Organic
USER_634,4.7076228553069175,6.012247209832939,0.1009258944540612,1.6593439944358812,35.30699263473222,0.5370374536052238,2466,0.9515524583651408,0.1301171108494263,0,0.5,50.0,Suspicious
USER_267,3.984082291604744,5.415904316568343,0.065064326042194,4.897777204296182,21.76916309491788,0.8002673841032074,2990,0.957904794804998,0.0568082627375588,0,0.3,70.0,Organic
USER_294,3.0351279812470477,4.428537838304452,0.2520372507446654,4.313964348746314,15.173753182329232,0.6572938167070332,408,0.9444133599888962,0.0392793756380332,0,0.39,61.0,Organic
USER_230,9.558357350522936,4.713225732612608,0.1816734650946824,2.134649082541146,27.48071994038611,0.9122585348999646,2855,0.67545289856963,0.0755444106027395,0,0.54,46.0,Suspicious
USER_281,2.3643556732008943,5.448122310251224,0.1585250501992882,0.8079831915918176,47.74137291811656,0.9953213685860895,596,0.84991815948749,0.1013243990204541,0,0.41,59.00000000000001,Suspicious
USER_407,3.571824921334354,4.7169335108882215,0.0393696756405475,1.9311782526253396,52.14727412280986,0.6128322915260276,288,0.9240560362981844,0.258730239042347,0,0.5,50.0,Suspicious
USER_148,1.0705743169472512,3.7810328434331097,0.0340225541956964,4.137206950473252,59.88361316323296,0.9257685859489628,1279,0.7593000939453651,0.1914278177389357,0,0.43,57.00000000000001,Suspicious
USER_153,5.766937515510579,5.275859958668282,0.0961196493801467,2.1018099806178823,44.834449393659845,0.9907107124610126,285,0.7786958101245571,0.0284305413103781,0,0.54,46.0,Suspicious
BOT_228,183.806983276567,0.2071134436367615,0.9212503744329246,0.118079669933571,6.752079440339504,0.1720955404259028,103,0.1138681066905933,0.9064463731182344,1,0.82,18.000000000000004,Bot
USER_52,3.6577132981464953,6.181871407666872,0.0411370368629906,4.964610377653623,35.2962900073197,0.7444754632192261,2034,0.8355241080624893,0.1109213432618066,0,0.3,70.0,Organic
USER_428,9.736088908687698,7.087039236530547,0.3322491041727165,1.0675189506893474,17.215602184374077,0.9024834169408428,1437,0.6988824294955507,0.2834954356667529,0,0.54,46.0,Suspicious
BOT_212,147.79418892539007,1.872184118372625,0.73739880436098,0.0749071082985606,3.4277465036529065,0.1671142379102659,116,0.2875071861858023,0.7115039489658213,1,0.82,18.000000000000004,Bot
BOT_79,67.38035892876945,0.6355240720694598,0.959652137768194,0.1830844261858978,5.489993381062204,0.1320046119071105,141,0.1815065836510756,0.772211735384883,1,0.82,18.000000000000004,Bot
BOT_148,57.7218126874984,0.8148932125087399,0.971941633289364,0.2623286734312696,9.88884607362452,0.1673042131505579,121,0.3483714269913724,0.9521259048595708,1,0.82,18.000000000000004,Bot
USER_2,1.9170314925941216,6.308421441999283,0.1039312551761197,1.943845442374296,29.314385257277262,0.8511993605402993,2583,0.6756554785306961,0.1573309037573248,0,0.54,46.0,Suspicious
USER_328,6.413984913698417,7.542172759396877,0.0193450844195123,3.162726360015802,38.4748629259288,0.5105184512302343,1410,0.9009636932848036,0.0591941911728179,0,0.39,61.0,Organic
USER_477,5.052288215286013,4.073479437316777,0.1044649730043441,1.9947763492777963,45.9349632986398,0.7269794165239298,1456,0.7260866949509144,0.2916689127649072,0,0.54,46.0,Suspicious
USER_206,4.21326409573011,4.053965507750143,0.1009247708278748,2.024705670902633,19.624657531791357,0.5146497215517092,1121,0.6898329530615604,0.2390842512046937,0,0.63,37.0,Suspicious
USER_42,4.748539887134911,3.3848583469043705,0.0064801589357868,4.397160537705904,20.8726466108618,0.5162353858458741,2829,0.6756310615113396,0.1347370241790752,0,0.52,48.0,Suspicious
USER_185,9.83060053086065,3.983267924764793,0.1772134825350477,0.9039177525207072,43.11160791647965,0.8622789545794092,1192,0.998193444293288,0.228227792516085,0,0.41,59.00000000000001,Suspicious
USER_411,1.5092709053204407,4.862544657767329,0.126145497306447,4.607603601835378,18.698185295166933,0.533329914911653,1638,0.6834607652633724,0.0066403353088491,0,0.52,48.0,Suspicious
BOT_133,100.6422757105442,0.2921330846333014,0.8569196274307358,0.0449643968754108,9.967005244510675,0.1693174941184594,128,0.2837060788692855,0.7037339589268378,1,0.82,18.000000000000004,Bot
USER_403,7.594291455312524,4.699859318966241,0.1661772002368358,2.5504229724794487,16.01890747527669,0.9226649878443632,1053,0.8169546240761755,0.0390971840106984,0,0.41,59.00000000000001,Suspicious
USER_11,4.395862485668736,6.909799885789796,0.2692368523644868,1.4883571786755605,32.235638842916785,0.9011368485737388,1957,0.7074000304789981,0.256532826599232,0,0.54,46.0,Suspicious
USER_422,3.4868719761926825,5.354801262173668,0.1122403252951664,2.1964377527907875,39.77074008100542,0.6251793647854278,2981,0.7210561362547259,0.0352427696629478,0,0.63,37.0,Suspicious
USER_329,3.669039209853376,5.340345271171451,0.3281950337921099,1.3641051611135504,51.61955208509539,0.8614196019501061,1037,0.9013251727517028,0.09517656493491,0,0.41,59.00000000000001,Suspicious
BOT_0,106.18101782710436,0.1981952702203546,0.7506805189216493,0.0702870139923479,7.824368763361203,0.1278622677704327,133,0.155698148447038,0.8809035064126657,1,0.82,18.000000000000004,Bot
USER_16,4.488839249100824,6.355787366898444,0.1441898020566215,1.2551656804071287,45.79923467708621,0.6423373694232318,1960,0.8775453369313577,0.0122934666749671,0,0.5,50.0,Suspicious
USER_406,8.053838582356965,4.305242631174241,0.0708329021589159,1.7686326001876325,34.837171400299226,0.5778462988779665,626,0.6003158044372875,0.0192130571594365,0,0.63,37.0,Suspicious
USER_247,8.800933190554002,4.532317340214101,0.0460584713580804,2.955631859658616,19.20506616804785,0.5324496397692047,910,0.8985255250276307,0.1766808067687643,0,0.39,61.0,Organic
USER_572,5.819984333917053,7.671520570837451,0.3862555901067201,3.69352104577036,10.70072587630285,0.5080623231861074,1420,0.7030782592756719,0.1561561600924543,0,0.52,48.0,Suspicious
USER_232,4.214090433704525,3.774626555717213,0.3738919661953204,4.734465451584967,23.710644456207348,0.5365425455130751,2932,0.8114336805749769,0.1841123908631241,0,0.39,61.0,Organic
USER_177,7.405505251714438,3.4228268904861894,0.3013888442638387,1.9224559019613676,25.58264583273245,0.5713928183339423,2948,0.6519131862890445,0.1131755957147086,0,0.63,37.0,Suspicious
USER_104,9.767749994347216,6.271710027463598,0.1626362149437889,4.1883119129644015,48.38823088571689,0.6832755936896131,2247,0.7144897228959978,0.2335115713636473,0,0.43,57.00000000000001,Suspicious
BOT_172,126.81395874489216,0.1820038327060946,0.7382465986995946,0.0222070249945449,8.689465840326212,0.1802085035161175,57,0.475321927379393,0.992394951265074,1,0.82,18.000000000000004,Bot
BOT_125,114.06616829393845,1.1441048764150976,0.9525486330274816,0.1475221228306645,4.032062125939961,0.1535007336230998,3,0.1749647776390329,0.816563042939034,1,0.82,18.000000000000004,Bot
USER_94,3.390245496627455,7.9881414870107825,0.0201667094408836,4.799516861471304,26.14048967239252,0.6686062452031429,2365,0.6784937126751422,0.0869962177932425,0,0.43,57.00000000000001,Suspicious
USER_120,9.620108208893836,5.211469027255676,0.2534846399062116,1.2009796726107658,49.75057684642352,0.5872492431989775,1668,0.8229698978680569,0.0911171554895477,0,0.5,50.0,Suspicious
USER_252,6.220799512025091,6.625030381495593,0.1768133683724494,1.472141481768825,49.07310443773546,0.791072401407371,2284,0.9666572410775665,0.1194261534708692,0,0.41,59.00000000000001,Suspicious
USER_603,2.487560411286617,6.641854271698231,0.3235305293966736,1.754124421678366,16.62353281709633,0.5446699511459334,320,0.667533442661028,0.2060267160845726,0,0.63,37.0,Suspicious
BOT_90,67.93913689074526,1.9819597698012792,0.797103770921273,0.2418306049010039,4.5723094858143645,0.1538654226986554,22,0.378359647267521,0.7244869980253574,1,0.82,18.000000000000004,Bot
USER_639,6.450741003910703,7.873452980242757,0.1901902860930935,1.7938003972269156,36.78444852280149,0.6521537959104322,1620,0.612388241369004,0.1676522612863999,0,0.63,37.0,Suspicious
BOT_181,67.02102818608836,1.4219225090707726,0.8628173330042788,0.0359291906705552,4.519733829865846,0.1963415301289872,80,0.1443957876853924,0.8045101848803005,1,0.82,18.000000000000004,Bot
BOT_274,126.70135982914069,1.738491046618816,0.7076159066981034,0.1938616538988873,3.943298454069148,0.1680355079382943,31,0.2325388028412203,0.873046888489361,1,0.82,18.000000000000004,Bot
USER_595,4.952895411247456,5.865211003095078,0.3825167526053445,4.493410409166621,41.34164522075336,0.8307331026618259,1277,0.8848287968991722,0.053999884983206,0,0.3,70.0,Organic
BOT_69,198.0330404900776,0.2317864716628143,0.7855285506081541,0.1480546166377389,3.624963208383729,0.1177651518105843,120,0.2855725507249331,0.966654094336483,1,0.82,18.000000000000004,Bot
BOT_291,55.60222831238217,1.3176620151261078,0.9567089404318856,0.1788294334511192,4.35926612466406,0.1606150653082228,106,0.4727014877731266,0.6000538772017942,1,0.82,18.000000000000004,Bot
BOT_131,83.31617157060954,1.546870200263197,0.9443724160694148,0.1829182647597954,7.472816004450374,0.1021357286358473,10,0.2884671595731258,0.7761765401249696,1,0.82,18.000000000000004,Bot
USER_0,7.668136505368643,3.0418184093842857,0.077374137182593,3.8845144971363865,12.58286785573205,0.7724123378367158,739,0.6858259280371399,0.247865212732566,0,0.43,57.00000000000001,Suspicious
USER_124,5.900340995202367,5.984259384438797,0.1294121649941966,2.360824386304816,53.85637809492509,0.8253621921669001,2748,0.8145641532320121,0.1602661229793741,0,0.41,59.00000000000001,Suspicious
USER_26,7.322864513813263,6.270663685139368,0.2311228201004339,3.295987808700682,52.1906431829153,0.9009129499377576,1342,0.7985180502002559,0.28807990754762,0,0.3,70.0,Organic
BOT_144,92.72607415662014,1.644319177789255,0.7696638085440451,0.2669335469884942,7.684358690799829,0.0633686648174025,58,0.2391765646328666,0.8504937285684255,1,0.82,18.000000000000004,Bot
USER_123,9.921951114077984,4.144377312417495,0.291511221780259,2.198134295584929,17.275774139367957,0.8221065079948089,678,0.6465094721171523,0.0756758501565511,0,0.54,46.0,Suspicious
USER_280,6.891856181793591,5.896572333309689,0.363207418168665,3.4180905060510667,39.68423099543666,0.846700426714522,2423,0.6751614355193666,0.0535886630262898,0,0.43,57.00000000000001,Suspicious
BOT_135,98.48043980311328,1.431841349772328,0.9631601622439324,0.2119237450046605,6.852931177122432,0.085196312278318,155,0.2976849789001199,0.62305903287961,1,0.82,18.000000000000004,Bot
USER_150,5.029060828693765,5.996510580697189,0.1519916315861578,2.006550688508056,23.956523538713483,0.9873800406680976,995,0.8669662122135324,0.0708023790971136,0,0.41,59.00000000000001,Suspicious
BOT_164,63.54346550816125,1.9281278421016297,0.7100597304207338,0.1321935306603503,7.598017201737528,0.1988237022234969,154,0.357152764023483,0.916203917709954,1,0.82,18.000000000000004,Bot
BOT_28,138.8621853293064,0.8972401186128007,0.7110049608671793,0.1937086837495827,9.855798831638454,0.1704538846748995,36,0.3244891153130099,0.6284030658133022,1,0.82,18.000000000000004,Bot
USER_473,4.673365217800283,5.884286905663501,0.0100796379284278,3.544777550986279,38.29258937053359,0.7353504997455308,1913,0.7053893782775393,0.0948314663822686,0,0.43,57.00000000000001,Suspicious
BOT_193,144.9652185909902,0.4574302034751465,0.8834362706303943,0.1586796681947875,5.677965537004159,0.0719560988243373,49,0.2120149318201958,0.9415847867821688,1,0.82,18.000000000000004,Bot
USER_88,9.784124409512922,3.474589684108349,0.170559342720649,0.8174103691683046,12.558275322273795,0.7012631777450711,2204,0.7941022416588964,0.1224712558038896,0,0.41,59.00000000000001,Suspicious
USER_552,5.419861564448486,4.77448841743277,0.358954286985486,2.8067685984644,54.8766163261042,0.8783946114511985,1166,0.8588889133591422,0.1033517680182189,0,0.3,70.0,Organic
BOT_169,138.63394147823627,1.9301228249371616,0.9463771914016038,0.0932993075796836,3.1378899243148988,0.1726174562736787,38,0.1132757418249705,0.9776168375301592,1,0.82,18.000000000000004,Bot
USER_405,1.6151788027896274,5.213990682718688,0.1341486424869849,3.9099945216882106,56.43817106027462,0.9903805871944258,271,0.6564504473197287,0.1763109685024429,0,0.43,57.00000000000001,Suspicious
BOT_140,194.3670942413167,0.2611916567618646,0.8388039357008819,0.1664524747888477,3.319145996600924,0.1309935695420839,137,0.4303912850832327,0.7389108156122031,1,0.82,18.000000000000004,Bot
BOT_173,83.97436627969068,1.793171916026335,0.8191861871681101,0.01518344107269,5.430500708032313,0.1708888100176432,173,0.4484817929052208,0.7933629743892586,1,0.82,18.000000000000004,Bot
BOT_6,58.71254182522992,1.080970661772271,0.7619001155217378,0.2470586329041478,7.149658389458547,0.1370258553840998,139,0.3655158744702357,0.7644084301062183,1,0.82,18.000000000000004,Bot
USER_445,1.680252524686603,5.1497880988991085,0.1663274272073644,2.6337107564558586,10.998646628901406,0.8774662698925252,689,0.8835062529382618,0.0845810653025275,0,0.3,70.0,Organic
USER_178,9.830293586126396,6.034234777700696,0.3491437686262658,0.7508338411434878,36.26591322253607,0.6947173400388367,1427,0.822727344111323,0.1992222363599502,0,0.41,59.00000000000001,Suspicious
BOT_73,172.31921426822512,1.397712869491078,0.8573534168710764,0.0723327097913194,1.3565694281352143,0.1794195616314843,119,0.1421894799826522,0.748468969375051,1,0.82,18.000000000000004,Bot
USER_610,1.172160697935583,4.3296422531605945,0.2761291387602916,4.994568211170446,14.961883245984051,0.7138345429120845,384,0.8039028267603485,0.2401092565366036,0,0.3,70.0,Organic
USER_513,7.055845017382718,5.333465604422042,0.2999439725153075,3.1248826168289203,48.841068362014056,0.9039157259133112,1392,0.9476396274898914,0.2634345590957104,0,0.3,70.0,Organic
BOT_238,146.82084438607518,0.9560338570891777,0.874176505083413,0.1493701074247279,2.816681069106535,0.1051639026315934,113,0.463850727774637,0.6443992395165259,1,0.82,18.000000000000004,Bot
BOT_145,55.53304210317992,1.899772297029332,0.9698723719823704,0.1886003245728683,4.829440010032679,0.1632905630745212,54,0.2801403915621651,0.7955591327169805,1,0.82,18.000000000000004,Bot
USER_492,4.909629871059488,7.848618163989885,0.1142503954248972,2.197408021059374,41.14770220916908,0.5583739513843977,2583,0.9623775871705058,0.137194982967846,0,0.5,50.0,Suspicious
BOT_234,79.28644816970667,1.56107608884297,0.8495103318218439,0.2081450414612828,2.256861292806816,0.0696065565110299,138,0.4325494057542839,0.7630172124129724,1,0.82,18.000000000000004,Bot
BOT_220,148.6419338450515,1.2288483591690569,0.9408560345794036,0.2677369431620033,3.8454049447907535,0.0713374053030794,4,0.4409055497564725,0.605726111066824,1,0.82,18.000000000000004,Bot
USER_623,2.9759853090682173,5.085967092822882,0.1315290471394437,2.0069523056164327,45.68301415560769,0.971887060172408,983,0.7115487705043859,0.0641210063945732,0,0.54,46.0,Suspicious
USER_200,2.464297694277093,7.084869536359184,0.0934963168146977,1.3795610016577995,22.232752730235653,0.6347197231518276,785,0.8341501691163825,0.107862943356001,0,0.5,50.0,Suspicious
BOT_132,67.97980510005242,1.274614320300896,0.89955916620886,0.0767025628134338,3.0560926719816885,0.1497367586730827,149,0.4286547590841887,0.7209332997405975,1,0.82,18.000000000000004,Bot
USER_690,3.890459373723581,3.769499523468869,0.238146548062749,1.6143423938214745,55.29558356173238,0.7321751249410708,267,0.7892852747537595,0.1576295994928926,0,0.41,59.00000000000001,Suspicious
USER_474,1.1385540252217763,5.319908490834437,0.141932742217265,2.135317693997421,55.83780015593734,0.5245741951725885,1793,0.6151280546208141,0.1273478498029605,0,0.63,37.0,Suspicious
BOT_185,148.99760690512687,1.812200219932879,0.9725351684000884,0.1455464382624622,3.926710578022254,0.1793021723408934,24,0.3186592880751154,0.9922957374333716,1,0.82,18.000000000000004,Bot
BOT_41,124.27653651669053,0.9995963644830748,0.7966237496749534,0.1707116207295801,7.989371675125676,0.0660315384642115,91,0.4399901485922648,0.8895892221864374,1,0.82,18.000000000000004,Bot
USER_396,1.4665221920775613,7.816801602230189,0.2218927213129417,4.848234339866837,30.80804732030789,0.8415877816199091,478,0.6021395954776891,0.0684185450700059,0,0.43,57.00000000000001,Suspicious
